Chroma,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Zero-Crossing Rate,Tempo,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12,Mel_Spectrogram_13,Mel_Spectrogram_14,Mel_Spectrogram_15,Mel_Spectrogram_16,Mel_Spectrogram_17,Mel_Spectrogram_18,Mel_Spectrogram_19,Mel_Spectrogram_20,Mel_Spectrogram_21,Mel_Spectrogram_22,Mel_Spectrogram_23,Mel_Spectrogram_24,Mel_Spectrogram_25,Mel_Spectrogram_26,Mel_Spectrogram_27,Mel_Spectrogram_28,Mel_Spectrogram_29,Mel_Spectrogram_30,Mel_Spectrogram_31,Mel_Spectrogram_32,Mel_Spectrogram_33,Mel_Spectrogram_34,Mel_Spectrogram_35,Mel_Spectrogram_36,Mel_Spectrogram_37,Mel_Spectrogram_38,Mel_Spectrogram_39,Mel_Spectrogram_40,Mel_Spectrogram_41,Mel_Spectrogram_42,Mel_Spectrogram_43,Mel_Spectrogram_44,Mel_Spectrogram_45,Mel_Spectrogram_46,Mel_Spectrogram_47,Mel_Spectrogram_48,Mel_Spectrogram_49,Mel_Spectrogram_50,Mel_Spectrogram_51,Mel_Spectrogram_52,Mel_Spectrogram_53,Mel_Spectrogram_54,Mel_Spectrogram_55,Mel_Spectrogram_56,Mel_Spectrogram_57,Mel_Spectrogram_58,Mel_Spectrogram_59,Mel_Spectrogram_60,Mel_Spectrogram_61,Mel_Spectrogram_62,Mel_Spectrogram_63,Mel_Spectrogram_64,Mel_Spectrogram_65,Mel_Spectrogram_66,Mel_Spectrogram_67,Mel_Spectrogram_68,Mel_Spectrogram_69,Mel_Spectrogram_70,Mel_Spectrogram_71,Mel_Spectrogram_72,Mel_Spectrogram_73,Mel_Spectrogram_74,Mel_Spectrogram_75,Mel_Spectrogram_76,Mel_Spectrogram_77,Mel_Spectrogram_78,Mel_Spectrogram_79,Mel_Spectrogram_80,Mel_Spectrogram_81,Mel_Spectrogram_82,Mel_Spectrogram_83,Mel_Spectrogram_84,Mel_Spectrogram_85,Mel_Spectrogram_86,Mel_Spectrogram_87,Mel_Spectrogram_88,Mel_Spectrogram_89,Mel_Spectrogram_90,Mel_Spectrogram_91,Mel_Spectrogram_92,Mel_Spectrogram_93,Mel_Spectrogram_94,Mel_Spectrogram_95,Mel_Spectrogram_96,Mel_Spectrogram_97,Mel_Spectrogram_98,Mel_Spectrogram_99,Mel_Spectrogram_100,Mel_Spectrogram_101,Mel_Spectrogram_102,Mel_Spectrogram_103,Mel_Spectrogram_104,Mel_Spectrogram_105,Mel_Spectrogram_106,Mel_Spectrogram_107,Mel_Spectrogram_108,Mel_Spectrogram_109,Mel_Spectrogram_110,Mel_Spectrogram_111,Mel_Spectrogram_112,Mel_Spectrogram_113,Mel_Spectrogram_114,Mel_Spectrogram_115,Mel_Spectrogram_116,Mel_Spectrogram_117,Mel_Spectrogram_118,Mel_Spectrogram_119,Mel_Spectrogram_120,Mel_Spectrogram_121,Mel_Spectrogram_122,Mel_Spectrogram_123,Mel_Spectrogram_124,Mel_Spectrogram_125,Mel_Spectrogram_126,Mel_Spectrogram_127,Mel_Spectrogram_128,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
0.22569561,1525.0760420116658,1868.967417911651,3325.672491299304,0.08068536107888631,95.703125,0.39080846,0.3657782,0.29572457,0.14814985,0.10470555,0.14449951,0.029016776,0.03489102,0.10253801,0.02984311,0.032465335,0.054289155,0.06489105,0.04766674,0.023615122,0.0163744,0.027749699,0.025326896,0.19261423,0.10959368,0.07077108,0.046856973,0.017743321,0.017923454,0.027424168,0.0282972,0.0023619325,0.034859605,0.11645194,0.054477878,0.036090653,0.040399805,0.02639473,0.036711775,0.014334703,0.0032161395,0.0018197692,0.03530331,0.015599813,0.01634101,0.013603901,0.009703899,0.017982792,0.003417864,0.010744254,0.0037755081,0.04010621,0.011494054,0.03336073,0.011795921,0.00085868046,0.00090657733,0.01124808,0.019932482,0.0066517997,0.014204083,0.0026918366,0.0069036293,0.0013647045,0.004389471,0.00067277515,0.0008726522,0.0009264843,0.0021796145,0.0018862153,0.0025869468,0.0017263006,0.00081242254,0.0031805348,0.0014415683,0.0029850306,0.00070837187,0.0021158315,0.0009995322,0.0059264847,0.0029001462,0.0030344534,0.00059511163,0.0020551707,0.0034921723,0.00080907927,0.0015003908,0.00032156872,0.0011640253,0.00036953145,0.0007500014,0.00031801462,0.00038415336,0.00020656403,0.0004777464,0.00043317603,0.00044305838,0.00074049376,0.0014699363,0.0017706464,0.0007496309,0.000869652,0.0002348399,0.00047590307,0.00015950915,0.0003149192,0.0001427779,8.9911e-05,7.422233e-05,0.00020307042,0.0003550543,0.00014186364,0.00022545768,7.9118574e-05,0.00014510281,6.212685e-05,7.9831785e-05,0.00010197135,8.744424e-05,3.627444e-05,4.8304173e-05,4.095902e-05,5.199865e-05,2.4395791e-05,2.369954e-05,1.23778e-05,1.9189024e-06,8.617441e-07,1.08598115e-07,3.6159552e-08,1.14752465e-08,6.1131002e-09,5.6635514e-09,-378.6962,126.49836,-18.83014,42.88959,-14.325575,25.359526,-14.636545,18.717955,-10.184204,21.119013,4.4280825,18.228247,-10.292282,classical
0.23839164,1525.7917091607942,1588.2178499718073,2733.1846586789443,0.09158955372679814,107.666015625,0.091996886,0.5247736,0.75392956,0.8625089,1.1754045,0.7993588,1.3827466,0.7408428,0.9045842,1.1424805,1.4956497,2.0677545,2.2179465,1.2459346,1.9152098,1.3828068,2.3717296,1.3743632,0.88657534,1.4907062,0.82956994,0.9821142,2.4849937,0.97009873,1.6666267,1.9029448,1.1978955,0.42259976,0.26682183,1.290406,1.1708502,0.19105668,0.3427754,1.4272233,0.5352212,0.45675585,0.2317793,0.28487718,0.18406251,0.6769404,0.7141296,0.36841428,0.1328606,0.570337,1.804868,0.42642516,0.22003412,0.16047095,0.70326996,0.727286,0.34791678,0.2321458,0.13186581,0.08884864,0.27916864,0.55519724,0.20711523,0.09104793,0.12876974,0.55614394,0.092558585,0.06516564,0.049095616,0.101460375,0.050855443,0.08312527,0.11630878,0.06887649,0.04280705,0.071809195,0.25196573,0.058519226,0.019237543,0.016612018,0.078788176,0.059227474,0.050031632,0.032635015,0.05124855,0.02247896,0.0747434,0.06133539,0.016547384,0.016176533,0.013229757,0.045306552,0.0150278,0.005790158,0.0052392073,0.013221814,0.008184864,0.007717985,0.00544457,0.0047893613,0.0041125733,0.0048896438,0.010450819,0.0040098517,0.0024709657,0.0023240764,0.004102842,0.0028910902,0.0019167375,0.0016977686,0.0021558944,0.0016787307,0.001156816,0.0013969936,0.0011263791,0.0010345419,0.00081373745,0.0009899298,0.00070998207,0.0007573638,0.00061529316,0.00065193913,0.000505878,0.00048527203,0.00049599324,0.0004722913,0.00047514337,0.00042369476,0.0004900408,0.0003906405,0.0004102154,0.00043621394,0.0003930351,0.00041456133,-246.15865,149.42865,-41.988865,11.6062565,-10.289648,-4.0193577,-7.1368546,-10.135562,-9.420323,-7.171843,-3.1583676,-5.640657,-2.586296,classical
0.19145265,1137.8827996451196,1480.5104233029067,1821.3126268851508,0.08184394334880124,143.5546875,0.006457555,0.29440972,1.2037369,1.8736738,0.30902773,0.41971138,0.31028658,0.29926208,0.6253329,1.6204331,0.59263194,0.48686615,1.4881117,0.9162088,0.52115715,0.29736573,1.7086468,0.35434645,0.23763245,0.27190426,0.08873352,0.16796814,0.43049583,0.009009883,0.44493628,0.6815602,1.5736674,0.3855471,0.13475482,1.2083207,0.5932015,0.0043361415,0.09109051,0.6385234,0.13550343,0.00094145944,0.004338883,0.09818095,0.055586442,0.54554963,0.5588559,0.008312801,0.003579727,0.547227,1.4709852,0.0552274,0.0033905844,0.048585888,1.486179,0.39968607,0.63116264,0.41481084,0.107611224,0.02704202,0.16732687,0.33972695,0.0033741647,0.0017221789,0.08100121,0.5417081,0.038652502,0.00044030472,0.0014973133,0.02719906,0.008982056,0.008904065,0.0106103225,0.0032748533,0.0014983407,0.0047538406,0.029330116,0.0026612922,0.0019704467,0.00039839625,0.01623536,0.004893333,0.0026726834,0.00085898343,0.0022320035,0.0011958946,0.011988201,0.028590515,0.0010358044,0.0005820291,0.00045718745,0.004540403,0.0005674777,0.00013635629,0.00048660664,0.003308583,0.00072444935,0.00031360766,5.47168e-05,0.000280099,0.00021409357,0.00011215749,0.0003372017,0.00025456777,4.898361e-05,3.4738536e-05,0.00017453561,7.660428e-05,3.8366274e-05,2.4191853e-05,3.8938077e-05,3.5082485e-05,2.3020557e-05,2.1917936e-05,2.4146546e-05,1.7191463e-05,8.168271e-06,2.4257897e-05,1.0145475e-05,9.267652e-06,7.679222e-06,7.001158e-06,6.8151758e-06,5.9838776e-06,6.182789e-06,6.646442e-06,6.433489e-06,5.947432e-06,6.792746e-06,6.300329e-06,5.782482e-06,6.332596e-06,6.348967e-06,6.552808e-06,-349.94827,161.8574,-3.3694623,14.163235,5.7316146,3.5070765,2.9739194,-7.0916595,-7.915771,-0.36118293,2.8649027,-2.4754703,-6.782114,classical
0.20480117,1279.5154519537957,1370.6056325249435,2389.161345798289,0.06845076251933488,143.5546875,0.111276485,0.11796469,0.34790343,0.23863938,0.5647576,0.8916124,0.26233718,0.49207643,0.35426268,1.1126131,7.439476,5.1818194,0.54514295,0.2376488,0.54442155,0.32696566,1.4846612,0.60755336,2.9886425,3.8615675,1.6863866,1.4658109,3.5974467,0.21845828,0.17489082,0.27824324,0.09023078,0.20074777,0.39027587,0.5186559,0.42402604,0.051348634,0.22224848,1.5506693,0.82986164,0.040423416,0.048723746,0.47557613,0.3999915,0.35700047,0.31040692,0.04860288,0.026528506,0.33509603,1.0775162,0.10294469,0.012840481,0.014134504,0.09770211,0.041134086,0.031306833,0.035632305,0.42036682,0.43280727,0.1476458,0.5020968,0.06572541,0.014289822,0.0418036,0.29170376,0.07053584,0.005583698,0.0071359044,0.06557469,0.07719613,0.08896428,0.06818751,0.025272254,0.054154728,0.024244793,0.08057138,0.016737197,0.008919373,0.0056774155,0.0517345,0.032198668,0.0026712539,0.002101942,0.013382489,0.016356234,0.0102741355,0.033536866,0.008211783,0.001581648,0.0044825748,0.017639505,0.0071033784,0.0053746137,0.0022564153,0.0057736617,0.004244511,0.0037807412,0.0027802943,0.0022934964,0.0024478652,0.00063201087,0.0015390393,0.00087675604,0.0010327984,0.0005210854,0.001466259,0.0010302544,0.00086123974,0.000202211,0.00036002597,0.000663645,0.00058343366,0.0008264984,0.00033506425,0.00015128352,0.00025645734,0.00050987466,0.00025815406,0.0001464236,8.7110035e-05,0.00021190493,0.00025316206,0.00011165511,4.1328985e-05,3.5989786e-05,2.0312536e-05,3.4952488e-06,1.8233827e-06,5.9105463e-07,1.2447498e-07,1.9449564e-08,1.25116815e-08,1.1786259e-08,-324.6393,147.81375,-31.926256,27.40502,-4.5023103,-4.168801,-12.59746,-5.1306887,-7.7447643,0.8444131,-8.192252,-0.8276448,0.9923773,classical
0.20987034,1218.1514494719816,1353.457472932411,2294.676714762181,0.0697996725154679,143.5546875,0.13011926,0.10957444,0.72783035,3.0528286,1.5477926,1.6611596,1.8451029,2.3174927,2.771394,1.6508808,1.949734,4.87766,2.0212963,1.3540204,0.8099451,0.8478322,1.237476,6.8460574,1.5177884,2.0825534,0.8034552,0.5054363,1.6134217,1.2441823,0.25811896,0.2837036,1.6557215,0.3983121,0.048773866,0.46955785,0.42920178,0.75934345,0.38417855,0.16958587,0.4072104,3.0914452,1.0475974,0.05612113,0.043476027,0.40168312,0.41367388,0.039386254,0.011150722,0.11588893,0.28935665,0.14182256,0.86109775,0.23951072,0.01746084,0.038577784,0.38723347,0.1891891,0.02199324,0.010914261,0.09152533,0.11598955,0.05839974,0.12329279,0.0262262,0.1191655,0.05340168,0.40003693,0.14118138,0.0084873205,0.006821419,0.062883995,0.084564716,0.019243833,0.006162401,0.037852056,0.062220767,0.025751436,0.0628221,0.024809837,0.005583795,0.002657226,0.034018498,0.029249346,0.005177037,0.00328909,0.014245742,0.01923331,0.015008623,0.013816066,0.004269787,0.005645003,0.0026979812,0.018954972,0.0074547534,0.0019642697,0.0022299914,0.0072854706,0.005968153,0.0013672187,0.00033567552,0.0011969934,0.002299378,0.00060160446,0.0014591808,0.0010982478,0.0006422074,0.00033814964,0.0010207888,0.0010129968,0.0005544288,0.00030216933,0.0002473396,0.00042254743,0.0006002565,0.00054689875,0.00022397512,0.00024186604,0.0001322875,0.00042384106,0.00025407836,0.000118796976,7.27626e-05,8.130646e-05,9.346402e-05,2.4788487e-05,1.0353948e-05,1.0319839e-05,4.3451046e-06,3.468324e-07,9.390918e-08,3.09023e-08,2.1213287e-08,2.0096316e-08,-300.90747,161.1279,-24.245857,27.956917,-2.8630512,2.3890126,-11.268325,0.22309761,-6.8389344,6.093652,-8.139803,-1.8150443,-4.120982,classical
0.21023983,1423.5649269846951,1696.698162070151,2926.2090908678942,0.07011877356438515,184.5703125,0.1031824,0.40586254,1.3637606,1.0131226,0.20625149,0.30408764,0.3448299,0.18642506,0.10270471,0.057340264,0.09323808,0.092699945,0.018173937,0.09712365,0.12583981,0.056547545,0.3770781,0.29261845,0.051949054,0.27663338,0.20121148,0.0697258,0.2497813,0.04087562,0.009880205,0.0040310663,0.0055113183,0.015055206,0.041482955,0.08367301,0.08619302,0.0958005,0.07099851,0.087964684,0.08989601,0.20493674,0.10071708,0.007293835,0.0025607666,0.039199248,0.073464096,0.012920559,0.008164229,0.0067247655,0.031994313,0.009577003,0.027080884,0.0095136035,0.010759603,0.0059526633,0.014218931,0.0110276425,0.006777991,0.020185916,0.019443916,0.05693727,0.007381107,0.0065273643,0.0026488544,0.032785334,0.016290924,0.051002927,0.032527857,0.0022456427,0.0013467132,0.011616032,0.022354236,0.005925127,0.016067775,0.007834529,0.029205631,0.0063456516,0.006157782,0.002442835,0.0075084115,0.009544374,0.010893787,0.016887037,0.0031912413,0.0038963761,0.0063857287,0.014125322,0.0027390008,0.0012529611,0.00031043743,0.0042278892,0.0031372411,0.003678885,0.0018090422,0.0006905434,0.000458413,0.0011102958,0.000900186,0.0004708696,0.00081637944,0.00028352177,0.0012352841,0.00029836074,9.099024e-05,8.94308e-05,0.0002212245,0.00022069832,0.00020436973,0.00018701762,0.00016870242,0.00013322367,0.00017758472,0.0003545228,0.00013274966,0.000113122944,5.642074e-05,0.00014968328,7.5963035e-05,5.745108e-05,4.384814e-05,2.0896365e-05,2.0504402e-05,1.8172426e-05,9.327581e-06,6.9100124e-06,6.0774755e-06,1.6333847e-06,9.881194e-07,1.4604353e-07,2.6284436e-08,8.595678e-09,6.0774714e-09,5.907792e-09,-385.87155,128.65533,-26.71042,39.469887,-2.1612148,16.753073,-5.7280316,14.715788,-3.0880723,12.3004465,-5.8861976,2.7979028,3.6902454,classical
0.22202358,1505.3574604811183,1559.2288945546175,2717.238763866734,0.0982227015661253,95.703125,0.14102986,0.5198343,1.6398748,0.6393342,0.9720511,2.0817661,0.8129723,0.7482688,1.0549071,0.81129855,0.87992716,0.6231897,0.55585355,0.65704966,0.7238281,0.61965334,1.8861047,0.5444199,0.69302756,0.40511945,0.79266757,1.9307401,1.0529433,0.19081125,0.27208343,0.87020886,0.1119519,0.24436302,0.878633,0.37701365,0.2353824,0.1270631,0.17923284,0.699823,0.489204,0.028620644,0.099863544,3.1877148,2.6329958,0.16810237,0.1299956,0.096100174,0.9257535,0.42717603,1.4571637,0.89428335,0.17254774,0.119250625,0.78161037,1.1707442,0.040696677,0.015169091,0.3952223,1.3486512,0.18065989,0.17971899,0.037569866,0.2759129,0.12120957,0.19610344,0.0962045,0.018970422,0.010476806,0.049599897,0.1503801,0.022101048,0.01001027,0.036527097,0.23455377,0.061360322,0.12278331,0.026394496,0.020784386,0.008074764,0.020299837,0.027535561,0.007887315,0.010021541,0.012202473,0.030824678,0.009222384,0.011570439,0.003194851,0.020498017,0.010573958,0.009086898,0.0056275213,0.011346404,0.006130014,0.01367443,0.016958313,0.0030806316,0.0013190737,0.001030428,0.0054037063,0.0019737983,0.0019268055,0.0008344685,0.0007574076,0.00058353506,0.0014109556,0.0011846302,0.0005218727,0.00043367204,0.00060247444,0.001238841,0.0007778051,0.000787933,0.00038917296,0.0007602739,0.0005158273,0.00037020002,0.00036743286,0.0002357845,0.00014202786,0.00011980632,0.00017382603,0.00010464768,8.6834174e-05,5.3404754e-05,3.8168113e-05,1.0803117e-05,3.6032438e-06,1.0120367e-06,2.6219638e-07,3.87852e-08,1.6358662e-08,1.4996685e-08,-268.21857,135.68166,-34.056377,25.616009,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258308,-1.333601,classical
0.23767751,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944642813951239,103.359375,0.12069169,4.119912,16.803999,25.675255,32.498447,13.6762905,20.275536,24.52651,15.957908,23.566322,8.36105,5.713192,11.972645,10.965837,20.198305,8.782783,8.595538,6.589078,8.7452135,50.657978,18.289766,3.5436018,6.6268187,3.484884,3.9853342,3.9142342,4.6439657,2.4496243,2.3515055,10.338553,7.0532007,0.8338166,1.3679609,3.332945,1.6234033,1.1031108,0.9870628,3.3490818,1.7910655,13.571945,9.805828,0.5379725,0.31738013,3.202014,6.6380143,1.4064052,2.5986538,2.19962,8.42132,3.0262082,7.077062,3.7460587,0.9891819,1.2170658,6.6060963,15.83978,0.87131643,0.46287635,0.791289,3.2987049,0.63939494,0.58718014,0.5321982,1.9181252,0.7500833,2.951327,2.5167139,0.3974229,0.3554027,0.6434609,3.0826657,0.5028918,0.2545303,0.4241086,1.697119,0.45078564,0.3598681,0.29700127,0.3738441,0.2720152,0.49928194,1.0555731,0.1798627,0.16029502,0.16064861,0.6121373,0.32923445,0.27084166,0.057034247,0.2736827,0.16029494,0.14788496,0.13668889,0.08171323,0.06820659,0.05604648,0.18694265,0.05527367,0.039996035,0.02799838,0.092740014,0.04445263,0.09624349,0.0344614,0.041692577,0.024749575,0.026423959,0.046916265,0.01205163,0.010895423,0.0153370835,0.019288113,0.011851616,0.008532071,0.006384991,0.0097456705,0.0074264347,0.0061632292,0.005630676,0.0060922354,0.0052784206,0.0036476294,0.0040582763,0.0030694928,0.0023894643,0.0016204815,0.0012380215,0.0007759624,-98.35358,98.35551,-20.49053,18.820034,-2.095781,2.6650372,-7.3115172,-3.5901136,-7.989525,-1.9183744,-4.731997,0.62377584,-2.5930848,classical
0.18740468,812.1207958821843,1009.9219073591227,1236.4605047310035,0.048334934503093584,161.4990234375,0.0011012523,0.0064210864,0.00937726,0.041941088,0.48665333,0.29734927,0.16050957,1.4472051,1.0990925,1.8136652,0.86665654,0.56020004,1.3523183,2.227411,0.42959508,1.0781615,0.6672425,0.14313242,0.16727921,0.62113273,0.2936111,0.16775571,0.7290817,1.1561177,0.57324505,0.24471515,0.2598641,0.09096686,0.020127589,0.068438366,0.10111812,0.16340089,0.09942306,0.016585546,0.01339513,0.04049616,0.018362533,0.011117903,0.011863091,0.051583648,0.08234287,0.0031265474,0.0021682573,0.001263319,0.011544406,0.0043937415,0.060393408,0.017544601,0.0073931636,0.0052752146,0.009603382,0.015086845,0.023998495,0.01244907,0.0012774026,0.0073057087,0.0015851868,0.013023265,0.006543944,0.024356548,0.0049957316,0.004860339,0.00480449,0.0015066896,0.0023021987,0.0017081876,0.0055848625,0.00039303745,0.0013355789,0.0020889153,0.0027815974,0.0012204996,0.00204267,0.001476099,0.00027100818,0.00090498896,0.00040821964,0.000659404,0.00053181924,0.00052000216,0.00042665954,0.00037182536,0.00038919022,0.00015163938,0.0002730877,0.0004638499,0.00014028106,7.0682676e-05,8.198841e-05,9.0037196e-05,0.00012761726,8.330951e-05,2.0574114e-05,4.456696e-05,1.5806567e-05,2.5455387e-05,7.357511e-05,4.419942e-05,1.888516e-05,2.887432e-05,1.2433051e-05,9.492908e-06,1.4028838e-05,6.8039403e-06,1.1546384e-05,2.203893e-05,8.9241175e-06,8.509983e-06,3.1715386e-05,1.6578357e-05,1.6215658e-06,2.1672467e-06,1.752062e-06,8.623423e-07,1.5815954e-06,7.420251e-07,8.260534e-07,5.699524e-07,3.4110462e-07,3.0107591e-07,2.5015817e-07,1.370255e-07,9.305411e-08,5.8466327e-08,5.0161848e-08,4.832099e-08,4.25292e-08,4.7008456e-08,-477.94348,155.32089,12.7602215,5.5314426,2.3841317,-10.652273,-16.651352,-12.546622,-11.187112,-9.374714,-3.2156126,-2.7692902,-6.477842,classical
0.22488108,1329.4563630678217,1415.5981775548396,2462.2959641458815,0.07881720381380511,123.046875,0.07221961,0.0326429,0.013669739,0.0067204493,0.0031295838,0.0011173462,0.06625415,0.88568443,0.79467094,0.6525164,4.713167,4.5041256,5.7827344,2.2744179,2.040745,0.48875144,0.51471394,0.2604212,0.16895317,0.2562819,0.26712722,0.33584988,0.6023027,0.1480404,0.28198478,0.44387692,0.07852317,0.057410385,0.04479121,0.38973472,0.2029189,0.08545174,0.10411432,0.68677634,0.20048174,0.075860694,0.03887044,0.11177257,0.15317798,0.28927907,0.4573147,0.012926193,0.019954529,0.020750849,0.05186711,0.017200718,0.06972922,0.035940107,0.0795128,0.040460326,0.03258285,0.03519493,0.050054457,0.046308845,0.028896695,0.0942818,0.01593717,0.06454782,0.0137636345,0.035900135,0.016582223,0.08566529,0.06516483,0.23020998,0.10222067,0.017789943,0.04554964,0.0074465075,0.016738802,0.015119231,0.065935895,0.0118094925,0.009648204,0.0042588534,0.03117013,0.014609686,0.008946605,0.009278862,0.0024287438,0.0035193134,0.0031848075,0.007325118,0.016753322,0.02702697,0.00091007294,0.0036913594,0.0016779843,0.0018729217,0.0016850614,0.0032606933,0.0037331257,0.00090425817,0.0022966308,0.00045296588,0.0002311234,0.00082175655,0.000998143,0.00021120106,0.00017782766,0.0003285064,0.00040375596,0.00022017036,0.00019089441,0.0003799745,0.0002929073,0.00030585093,0.00013399447,0.0001127302,0.000118198295,0.00021164468,3.4887024e-05,9.908343e-05,7.012361e-05,5.757093e-05,4.08895e-05,3.936058e-05,2.8325194e-05,1.614663e-05,1.4429966e-05,1.26622e-05,4.02634e-06,2.5699703e-06,1.2597784e-06,2.4061524e-07,9.823229e-08,1.518221e-08,6.1401755e-09,5.721362e-09,-368.52054,124.2544,-31.574648,17.583704,2.324991,-5.9451756,-11.797775,-5.522029,-5.3968735,-1.3089094,-8.424349,-3.616905,2.2096312,classical
0.21976717,1559.3040287466674,1579.0709121044329,2923.1947755039155,0.09219376873066512,135.99917763157896,0.090235546,0.37202632,1.7988323,3.2525618,3.5275397,1.7873335,1.7259349,2.706667,0.8265096,3.7597158,5.3324375,3.795767,2.3519096,1.3906612,3.266238,0.9717681,1.2444919,0.54747343,2.0175145,4.231297,2.1593103,2.8517501,7.2927136,0.5571687,0.7000588,0.9904342,0.39072353,0.24794699,0.40415135,1.0793823,0.78851604,0.12839237,0.2937385,1.3874868,0.67072314,0.05586543,0.084555745,0.9134526,0.76968676,0.8182635,0.7327457,0.17589769,0.48020333,0.96803564,3.7104201,0.8365828,0.0338334,0.08725288,1.2324924,0.41426548,1.2314601,0.8717723,0.19442308,0.15352891,0.3577494,0.70571905,0.058962435,0.05702752,0.09728632,0.43642095,0.1275352,0.030797688,0.021745231,0.17359012,0.20109552,0.12322257,0.12695725,0.034682184,0.080361836,0.1327694,0.34856382,0.11957773,0.010337016,0.0116535565,0.07772586,0.045163997,0.024713403,0.015626209,0.032821205,0.04609442,0.022345547,0.03491265,0.013306478,0.011152657,0.022268377,0.060433276,0.024700643,0.009097538,0.0043116864,0.009247035,0.015667811,0.010698198,0.005445877,0.002669793,0.0036376189,0.0038202533,0.007668152,0.0028639927,0.0019882838,0.0012585426,0.0023821052,0.0026905593,0.0011348097,0.0008626576,0.003228084,0.003305305,0.0012496038,0.001147921,0.00068643887,0.000562002,0.00084387953,0.0019332757,0.0009989678,0.00025959202,0.00028050298,0.00049765356,0.00060663983,0.00048052648,0.00021748933,7.066029e-05,4.5542976e-05,1.6569118e-05,9.220339e-06,3.2437088e-06,5.9098835e-07,3.6435043e-07,3.3029875e-07,3.2041515e-07,-297.12802,130.24132,-30.590057,27.473576,-7.0638957,1.9754051,-11.136684,4.7445807,-8.7696905,5.404951,-5.3879395,4.456289,1.7435381,classical
0.2020477,1372.6940993686428,1579.2369224538354,2737.930956351508,0.07290118365719257,99.38401442307692,0.2429932,0.5131062,2.2955167,1.7701069,0.3442008,2.310722,2.5276315,1.5373065,1.1270236,0.959693,0.65450746,1.8997772,1.2257051,1.5225955,1.2399473,1.8979928,0.6528514,0.39274642,0.5296442,4.7616525,3.2659147,0.8570568,0.45230302,0.467764,0.18785644,0.08664723,0.83092713,0.37902227,0.064334385,0.20502488,0.24032176,0.51903325,0.40225133,0.12804528,0.08378402,0.4863933,0.24283245,0.38059527,0.5459226,0.36520246,0.6066691,0.039062288,0.033565253,0.016008742,0.06644761,0.03217244,0.14575715,0.050528094,0.023419522,0.015855566,0.060183436,0.09080435,0.02200957,0.045253407,0.058872107,0.15754253,0.029139703,0.19478612,0.028019067,0.058852788,0.015601914,0.046867453,0.040020436,0.052448764,0.047769975,0.090529,0.24065903,0.023109853,0.05761494,0.009233932,0.039798025,0.016470337,0.15781656,0.06366669,0.028791001,0.0083379075,0.018715555,0.01920488,0.005407472,0.03313054,0.010888363,0.042260934,0.005994445,0.024291674,0.008093569,0.025103452,0.0053167837,0.019774746,0.01067523,0.0059173335,0.007910639,0.005514578,0.011962636,0.0019002532,0.0015988309,0.00073473924,0.0022561792,0.0011844868,0.003530818,0.0013382907,0.0008987973,0.00043489604,0.0007375454,0.0010837194,0.0012835374,0.00095697824,0.00037235886,0.0011626146,0.00028773161,0.0006370377,0.00043213298,0.00049287704,0.00026245377,0.00036042402,0.000191648,0.00015278425,0.00010802744,7.05284e-05,9.982264e-05,2.7285974e-05,2.2707787e-05,1.0591124e-05,2.4641488e-06,4.6103304e-07,1.5301048e-07,3.3311316e-08,6.870805e-09,6.1165073e-09,-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873935,6.287886,-8.864131,4.4022937,-9.374511,4.060037,1.6421571,classical
